"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20090101 ~ 20090131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","52.176","200901","18","3,550","10","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","52.176","200901","31","3,280","7","1998","죽헌길85번길 25"
"강원도 강릉시 초당동","149-1","0149","0001","동부","84.98","200901","9","8,800","9","1997","연당길 75"
"강원도 강릉시 초당동","149-1","0149","0001","동부","84.98","200901","13","9,200","3","1997","연당길 75"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","200901","14","3,000","5","1996","연당길 82"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","200901","20","3,700","5","1996","연당길 82"
"강원도 강릉시 초당동","554","0554","0000","초당동청마루","84.89","200901","12","12,900","10","2007","연당길 61"
"강원도 강릉시 초당동","554","0554","0000","초당동청마루","84.9","200901","21","15,000","2","2007","연당길 61"
"강원도 강릉시 초당동","128","0128","0000","현대","84.58","200901","7","8,500","3","1995","초당원길 26-2"
"강원도 강릉시 초당동","128","0128","0000","현대","59.875","200901","12","5,350","6","1995","초당원길 26-2"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","19.99","200901","9","1,400","7","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","19.99","200901","30","1,550","5","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","1005-253","1005","0253","동남2","54.945","200901","6","4,150","3","1986","경강로2234번길 15"
"강원도 강릉시 포남동","1077-7","1077","0007","유화","84.67","200901","12","5,350","1","1989","강릉대로419번길 20"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","200901","7","5,900","6","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","58.87","200901","20","6,000","10","1995","하평3길 37"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","200901","3","8,500","15","1994","하평길 37"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","200901","23","9,000","12","1994","하평길 37"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.54","200901","22","2,830","3","1981","보래미상길 65"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","47.01","200901","8","3,650","1","1989","산양큰길 37"
"강원도 강릉시 포남동","1200","1200","0000","포남2주공","39.3","200901","19","3,100","3","1989","산양큰길 37"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","129.689","200901","28","22,800","14","2007","토성로 39"
"강원도 강릉시 홍제동","990-15","0990","0015","서일빌라","84.56","200901","15","5,500","4","1991","하슬라로20번길 3"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","84.9","200901","13","15,000","5","2005","홍제로71번길 1"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","84.92","200901","10","7,250","5","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","200901","19","5,500","4","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","200901","21","5,050","8","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","200901","21","5,600","13","1998","남천마루2길 6"
"강원도 고성군 거진읍 거진리","492","0492","0000","뉴빌리지","58.9902","200901","28","11,250","15","2009","거평로 74"
"강원도 고성군 거진읍 송포리","165","0165","0000","거진오션상떼빌","84.73","200901","8","28,400","7","2006","해오름해변길 70"
"강원도 고성군 거진읍 송포리","165","0165","0000","거진오션상떼빌","70.64","200901","12","19,250","15","2006","해오름해변길 70"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","200901","5","7,990","13","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","200901","5","7,990","11","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","200901","5","7,990","13","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","49.8","200901","5","11,550","17","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","49.8","200901","5","11,550","17","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","37.65","200901","9","7,990","11","2006","아야진해변길 1"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","59.52","200901","13","15,000","15","2006","아야진해변길 1"
"강원도 동해시 구미동","490-3","0490","0003","혜진","77.43","200901","16","3,300","2","1994","선돌길 24"
"강원도 동해시 동회동","442","0442","0000","대동3차","84.5525","200901","23","8,700","8","1996","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대5차","77.7562","200901","10","9,600","8","1999","청운1길 29"
"강원도 동해시 발한동","233-67","0233","0067","강경","57.52","200901","5","3,360","5","1991","지리골길 36"
"강원도 동해시 발한동","599-45","0599","0045","경민1차","54.63","200901","7","2,200","5","1990","수원지2길 12-13"
"강원도 동해시 발한동","599-5","0599","0005","경민2차","79.15","200901","19","3,300","4","1991","수원지2길 6-9"
"강원도 동해시 발한동","599","0599","0000","삼우","37.08","200901","28","1,500","4","1988","수원지2길 12-3"
"강원도 동해시 부곡동","112","0112","0000","삼정(다라)","32.1","200901","30","1,200","3","1986","부곡3길 22"
"강원도 동해시 부곡동","126-1","0126","0001","삼정상가2차","59.94","200901","20","3,800","4","1994","임항로 55"
"강원도 동해시 부곡동","31-2","0031","0002","삼화미성","58.83","200901","12","2,400","3","1991","부곡4길 10"
"강원도 동해시 부곡동","31-2","0031","0002","삼화미성","49.89","200901","20","2,350","2","1991","부곡4길 10"
"강원도 동해시 부곡동","31-2","0031","0002","삼화미성","58.83","200901","28","2,880","2","1991","부곡4길 10"
"강원도 동해시 부곡동","80","0080","0000","선샤인파크","76.34","200901","15","9,700","4","2005","임항로 10"
"강원도 동해시 부곡동","86-5","0086","0005","승우2차","59.88","200901","28","3,300","7","1994","부곡2길 7"
"강원도 동해시 쇄운동","348","0348","0000","한림","35.23","200901","28","1,200","1","1988","언당길 16"
"강원도 동해시 이도동","172","0172","0000","현대","59.97","200901","15","4,970","13","1996","이원길 180"
"강원도 동해시 이도동","172","0172","0000","현대","59.97","200901","29","5,000","7","1996","이원길 180"
"강원도 동해시 천곡동","1077-2","1077","0002","동아","77.58","200901","10","6,900","1","1992","천곡로 56-6"
"강원도 동해시 천곡동","1102","1102","0000","동해금호어울림","84.906","200901","15","16,100","5","2007","평릉길 14"
"강원도 동해시 천곡동","1060-2","1060","0002","센트로빌","59.9587","200901","19","8,070","10","2003","한섬로 73"
"강원도 동해시 천곡동","1060-2","1060","0002","센트로빌","79.7485","200901","23","8,700","15","2003","한섬로 73"
"강원도 동해시 천곡동","1004-1","1004","0001","시영3차","49.94","200901","29","2,700","4","1994","동굴로 26"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","44.78","200901","30","2,300","3","1983","천곡로 20"
"강원도 동해시 천곡동","1060-1","1060","0001","천곡주공2차","49.22","200901","30","5,000","3","1984","한섬로 87"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.99","200901","17","2,700","3","1989","샘실1길 5"
"강원도 동해시 천곡동","791","0791","0000","한양1차","68.32","200901","30","5,000","2","1990","천곡로 7"
"강원도 동해시 천곡동","794","0794","0000","한양3차","72.71","200901","9","6,500","11","1992","천곡로 15"
"강원도 동해시 천곡동","380-2","0380","0002","현대1차","84.945","200901","15","7,000","15","1992","한섬로 8"
"강원도 삼척시 교동","733-1","0733","0001","교동코아루","60","200901","5","5,800","11","2005","교동로 113"
"강원도 삼척시 교동","733-1","0733","0001","교동코아루","84.929","200901","20","10,800","2","2005","교동로 113"
"강원도 삼척시 교동","733-1","0733","0001","교동코아루","84.929","200901","22","10,800","2","2005","교동로 113"
"강원도 삼척시 교동","501-5","0501","0005","동부","59.83","200901","20","4,800","12","1996","동해대로 4273"
"강원도 삼척시 교동","501-5","0501","0005","동부","59.83","200901","31","4,900","11","1996","동해대로 4273"
"강원도 삼척시 교동","745-1","0745","0001","신동아","59.895","200901","19","5,800","13","1998","정상로 90"
"강원도 삼척시 교동","745-1","0745","0001","신동아","59.895","200901","19","5,300","15","1998","정상로 90"
"강원도 삼척시 남양동","5-6","0005","0006","강부맨션","84.37","200901","14","6,100","4","1991","봉황로 91-42"
"강원도 삼척시 남양동","335-7","0335","0007","선경맨션2차","84.96","200901","22","7,100","2","1990","남양안길 21-6"
"강원도 삼척시 남양동","7-7","0007","0007","현대","61.14","200901","6","2,950","3","1986","봉황로 73"
"강원도 삼척시 당저동","144-2","0144","0002","경남","54.56","200901","22","3,350","4","1991","대학로 39"
"강원도 삼척시 당저동","162-1","0162","0001","명보2차","58.95","200901","5","3,750","3","1991","성당길 41"
"강원도 삼척시 도계읍 전두리","147-3","0147","0003","태진","46.25","200901","13","2,000","5","1989","강원남부로 1385-48"
"강원도 삼척시 사직동","319-1","0319","0001","원조임대","59.886","200901","7","2,600","4","1997","사직로4길 40-11"
"강원도 삼척시 원당동","122-3","0122","0003","원당현대","59.815","200901","14","5,300","16","1998","오십천로 301-30"
"강원도 삼척시 정상동","121-1","0121","0001","동화4차","59.78","200901","21","2,300","8","1996","동해대로 3943"
"강원도 삼척시 정상동","457-3","0457","0003","석미","56.97","200901","19","5,150","11","1998","청석로 78"
"강원도 삼척시 정상동","457-3","0457","0003","석미","56.97","200901","28","5,150","4","1998","청석로 78"
"강원도 삼척시 정상동","454","0454","0000","정상주공","47.01","200901","19","1,500","5","1988","척주로 128"
"강원도 삼척시 정상동","454","0454","0000","정상주공","32.43","200901","30","1,000","5","1988","척주로 128"
"강원도 삼척시 정상동","473","0473","0000","현진에버빌","80.429","200901","14","12,500","11","2005","정상로 35"
"강원도 삼척시 정상동","473","0473","0000","현진에버빌","84.999","200901","22","15,900","13","2005","정상로 35"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","84.6036","200901","2","9,250","6","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","84.6036","200901","4","9,250","6","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","39.8354","200901","5","4,050","5","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","59.9584","200901","10","6,300","10","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","84.6036","200901","13","7,300","1","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","59.9584","200901","15","6,050","11","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","59.9584","200901","19","6,000","11","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","84.6036","200901","28","9,500","13","2000","미시령로3337번길 7"
"강원도 속초시 교동","783","0783","0000","대명늘푸른","39.8354","200901","29","3,900","2","2000","미시령로3337번길 7"
"강원도 속초시 교동","781-1","0781","0001","동부","84.96","200901","5","8,270","12","1997","미시령로3359번길 15"
"강원도 속초시 교동","781-1","0781","0001","동부","60","200901","14","5,500","6","1997","미시령로3359번길 15"
"강원도 속초시 교동","800-14","0800","0014","럭키","72.465","200901","15","4,400","1","1986","만리공원길 6"
"강원도 속초시 교동","767-224","0767","0224","럭키설악1","84.93","200901","2","6,200","3","1991","만천4길 1"
"강원도 속초시 교동","767-224","0767","0224","럭키설악1","84.93","200901","7","6,850","10","1991","만천4길 1"
"강원도 속초시 교동","767-224","0767","0224","럭키설악1","59.18","200901","9","3,975","3","1991","만천4길 1"
"강원도 속초시 교동","1027","1027","0000","명지미래힐","118.0531","200901","10","19,800","3","2006","미시령로3337번길 6-17"
"강원도 속초시 교동","1027","1027","0000","명지미래힐","84.9295","200901","14","12,800","15","2006","미시령로3337번길 6-17"
"강원도 속초시 교동","923","0923","0000","삼환","96.42","200901","7","8,600","6","1994","밤골3길 39"
"강원도 속초시 교동","923","0923","0000","삼환","54.58","200901","7","4,300","8","1994","밤골3길 39"
"강원도 속초시 교동","923","0923","0000","삼환","54.58","200901","16","4,930","12","1994","밤골3길 39"
"강원도 속초시 교동","923","0923","0000","삼환","119.415","200901","17","11,000","6","1994","밤골3길 39"
"강원도 속초시 교동","923","0923","0000","삼환","54.58","200901","22","4,300","12","1994","밤골3길 39"
"강원도 속초시 교동","628-1","0628","0001","서울대명1","84.9","200901","31","6,000","15","1991","번영로43번길 11"
"강원도 속초시 교동","619-33","0619","0033","설악현대","73.305","200901","28","5,000","11","1992","미시령로3389번길 10"
"강원도 속초시 교동","898","0898","0000","주공2","39.69","200901","8","1,852","3","1990","번영로43번길 52"
"강원도 속초시 교동","898","0898","0000","주공2","39.3","200901","17","3,200","5","1990","번영로43번길 52"
"강원도 속초시 교동","898","0898","0000","주공2","39.6","200901","29","3,400","5","1990","번영로43번길 52"
"강원도 속초시 교동","898","0898","0000","주공2","39.99","200901","31","3,400","4","1990","번영로43번길 52"
"강원도 속초시 교동","961-1","0961","0001","주공3","41.85","200901","6","3,700","8","1993","먹거리길 17"
"강원도 속초시 교동","961","0961","0000","청초대우","59.946","200901","16","7,500","12","1998","먹거리길 9"
"강원도 속초시 교동","618-10","0618","0010","현대1","84.99","200901","14","6,830","15","1991","미시령로3359번길 9"
"강원도 속초시 교동","618-10","0618","0010","현대1","84.99","200901","20","7,300","11","1991","미시령로3359번길 9"
"강원도 속초시 교동","781-6","0781","0006","현대2","84.96","200901","22","7,200","4","1992","미시령로3359번길 4"
"강원도 속초시 교동","782","0782","0000","현대3","59.852","200901","22","6,500","3","1998","미시령로3359번길 5"
"강원도 속초시 금호동","605-3","0605","0003","금호로얄맨션","59.97","200901","29","4,380","14","1994","미시령로 3421"
"강원도 속초시 금호동","622-66","0622","0066","서울대명2","59.4","200901","21","4,600","7","1993","미시령로 3429"
"강원도 속초시 금호동","627","0627","0000","속초e-편한세상","84.975","200901","3","15,500","6","2006","미시령로 3437"
"강원도 속초시 금호동","627","0627","0000","속초e-편한세상","84.975","200901","7","14,950","5","2006","미시령로 3437"
"강원도 속초시 금호동","627","0627","0000","속초e-편한세상","84.975","200901","10","14,800","8","2006","미시령로 3437"
"강원도 속초시 대포동","367-1","0367","0001","대명빌라트","84.7276","200901","5","8,000","1","2003","동해대로 3799-22"
"강원도 속초시 동명동","512","0512","0000","대명영랑호","59.93","200901","24","5,050","1","1997","영랑호반길 103"
"강원도 속초시 동명동","512","0512","0000","대명영랑호","84.9","200901","29","6,000","13","1997","영랑호반길 103"
"강원도 속초시 동명동","514","0514","0000","설악타워맨션","73.2","200901","14","4,000","3","1989","번영로129번길 6"
"강원도 속초시 영랑동","157","0157","0000","양우비치타워맨션","84.495","200901","10","5,800","2","1990","영랑로4길 10"
"강원도 속초시 조양동","579","0579","0000","대명타워","59.93","200901","19","4,600","12","1996","청대로232번길 15-19"
"강원도 속초시 조양동","1292-1","1292","0001","동명","48.36","200901","29","3,300","3","1989","동해대로 3933-6"
"강원도 속초시 조양동","1540","1540","0000","부영1(동광)","84.76","200901","31","9,500","11","1998","조양로142번길 12"
"강원도 속초시 조양동","1499","1499","0000","부영3","166.535","200901","7","14,500","12","1996","소평로 162"
"강원도 속초시 조양동","1499","1499","0000","부영3","59.905","200901","8","6,210","6","1996","소평로 162"
"강원도 속초시 조양동","1499","1499","0000","부영3","166.535","200901","14","15,500","15","1996","소평로 162"
"강원도 속초시 조양동","1294-23","1294","0023","성호","59.76","200901","13","4,500","11","2001","청대로 8"
"강원도 속초시 조양동","1294-23","1294","0023","성호","59.76","200901","14","5,800","13","2001","청대로 8"
"강원도 속초시 조양동","1294-23","1294","0023","성호","59.76","200901","16","5,950","14","2001","청대로 8"
"강원도 속초시 조양동","1294-23","1294","0023","성호","49.65","200901","18","4,800","10","2001","청대로 8"
"강원도 속초시 조양동","1294-23","1294","0023","성호","59.76","200901","29","7,000","20","2001","청대로 8"
"강원도 속초시 조양동","1217-1","1217","0001","조양1주공","59.99","200901","9","5,700","6","1998","온정로 6"
"강원도 속초시 조양동","1217-1","1217","0001","조양1주공","59.99","200901","10","5,700","3","1998","온정로 6"
"강원도 속초시 조양동","1215-1","1215","0001","조양주공2","49.62","200901","7","4,110","2","1998","온정로 24"
"강원도 속초시 조양동","1215-1","1215","0001","조양주공2","49.62","200901","28","4,780","10","1998","온정로 24"
"강원도 속초시 조양동","1215-1","1215","0001","조양주공2","49.62","200901","29","3,920","15","1998","온정로 24"
"강원도 양양군 강현면 정암리","162-6","0162","0006","썬라이즈빌","38.6382","200901","2","5,000","3","2004","정암1길 13-24"
"강원도 양양군 강현면 정암리","162-6","0162","0006","썬라이즈빌","38.6382","200901","10","5,750","6","2004","정암1길 13-24"
